Version;ID;Gender;Age;Education;Nationality;Residence;Income;Clothes;JeansFreq;JeansPay;ConcernEnv;ConcernSwt;Skepticism;Question;Price1;Origin1;Fiber1;Wash1;Dry1;Env1;Labor1;EnvLabor1;Price2;Origin2;Fiber2;Wash2;Dry2;Env2;Labor2;EnvLabor2;Choice
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;1
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;50;0;29;4;0;1;45000;50;1;25;5.5;4;5.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;2
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;2
1;51;1;29;4;0;1;55000;90;1;95;5.166666667;3.6;6.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;1
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;1
1;52;0;27;5;0;1;25000;90;0;25;6.5;4.4;3.5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;1
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;53;0;30;4;0;1;15000;30;0;25;6.333333333;6;3.5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;1
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;54;1;30;5;1;1;65000;30;0;105;5.5;6.8;4.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;55;0;26;4;0;1;5000;10;1;25;7;6.2;6;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;2
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;2
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;2
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;2
1;56;1;29;3;0;0;35000;30;0;45;4.666666667;4.8;3.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;57;1;29;4;0;0;15000;30;1;25;5.5;5.8;2.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;58;1;52;3;1;1;35000;50;1;45;5.833333333;4.6;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;59;1;36;2;1;1;45000;10;1;35;6;5.2;3.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;60;0;31;3;0;0;35000;50;1;45;6.833333333;4.4;2.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;61;1;28;4;0;1;5000;30;1;55;6.833333333;6.6;6;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;62;0;28;4;0;1;5000;10;0;25;6.833333333;4.2;3.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;63;0;35;4;0;1;25000;50;1;55;4.833333333;4.6;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;64;0;27;4;1;1;5000;10;1;25;6.666666667;5.2;2.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;65;1;63;3;1;1;65000;30;1;25;6.666666667;5.2;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
